Telledata: Rådata;;;;;Felt 1 og 3;Fra Festplassen;;;
Utskriftsdato: 27. februar 2017;;;;;Felt 1 og 3;Fra Festplassen;;;
Tellepunkt: 1200703 - CHRISTIESGT;;;;;;;;
EV 16 Hp: 15 Km: 1509;;;;;;;;
date;time;roadLaneMeasured;numOfVehicles;numOfVehiclesClass1;numOfVehiclesClass2;numOfVehiclesClass3;numOfVehiclesClass4;numOfVehiclesClass5;;
11.05.2016;24:00;1;127;117;0;9;1;0
11.05.2016;24:00;3;107;67;0;13;23;4
12.05.2016;01:00;1;74;65;3;4;2;0
12.05.2016;01:00;3;75;48;1;6;13;7
12.05.2016;02:00;1;30;30;0;0;0;0
12.05.2016;02:00;3;52;51;0;0;1;0
12.05.2016;03:00;1;21;20;0;1;0;0
12.05.2016;03:00;3;32;32;0;0;0;0
12.05.2016;04:00;1;16;16;0;0;0;0
12.05.2016;04:00;3;26;23;1;0;2;0
12.05.2016;05:00;1;19;17;0;2;0;0
12.05.2016;05:00;3;17;11;0;2;4;0
12.05.2016;06:00;1;49;38;3;6;1;1
12.05.2016;06:00;3;32;19;1;3;9;0
12.05.2016;07:00;1;203;159;9;20;11;4
12.05.2016;07:00;3;127;49;0;26;46;6
12.05.2016;08:00;1;382;324;10;35;7;6
12.05.2016;08:00;3;195;55;4;56;65;15
12.05.2016;09:00;1;527;453;27;35;5;2
12.05.2016;09:00;3;269;106;13;66;68;15
12.05.2016;10:00;1;454;401;12;29;7;4
12.05.2016;10:00;3;224;126;9;31;45;12
12.05.2016;11:00;1;431;377;22;22;8;1
12.05.2016;11:00;3;237;146;6;31;39;14
12.05.2016;12:00;1;458;413;16;24;3;1
12.05.2016;12:00;3;241;151;8;30;42;10
12.05.2016;13:00;1;493;454;22;14;3;0
12.05.2016;13:00;3;258;166;11;32;35;11
12.05.2016;14:00;1;435;385;18;24;5;1
12.05.2016;14:00;3;233;139;9;29;44;11
12.05.2016;15:00;1;437;387;18;18;3;1
12.05.2016;15:00;3;285;154;10;46;65;10
12.05.2016;16:00;1;400;340;13;24;11;2
12.05.2016;16:00;3;288;124;3;72;71;16
12.05.2016;17:00;1;487;438;10;24;11;3
12.05.2016;17:00;3;262;124;6;55;59;17
12.05.2016;18:00;1;461;427;10;13;7;1
12.05.2016;18:00;3;259;149;7;39;43;19
12.05.2016;19:00;1;439;408;4;18;5;2
12.05.2016;19:00;3;226;145;6;27;38;10
12.05.2016;20:00;1;373;348;5;12;4;2
12.05.2016;20:00;3;226;159;3;16;37;11
12.05.2016;21:00;1;351;329;3;8;7;2
12.05.2016;21:00;3;164;109;2;21;26;6
12.05.2016;22:00;1;218;204;3;5;2;2
12.05.2016;22:00;3;138;94;1;12;26;5
12.05.2016;23:00;1;151;134;1;4;2;2
12.05.2016;23:00;3;108;64;0;11;26;7
12.05.2016;24:00;1;101;84;1;4;0;1
12.05.2016;24:00;3;116;78;3;10;21;4
13.05.2016;01:00;1;63;53;1;1;2;0
13.05.2016;01:00;3;94;71;0;4;14;5
13.05.2016;02:00;1;30;27;1;1;0;0
13.05.2016;02:00;3;71;69;0;1;0;1
13.05.2016;03:00;1;30;28;0;1;0;0
13.05.2016;03:00;3;55;52;1;1;0;0
13.05.2016;04:00;1;16;15;1;0;0;0
13.05.2016;04:00;3;50;48;0;1;1;0
13.05.2016;05:00;1;6;5;0;0;0;0
13.05.2016;05:00;3;23;18;0;2;3;0
13.05.2016;06:00;1;22;13;5;1;1;0
13.05.2016;06:00;3;34;24;0;2;8;0
13.05.2016;07:00;1;126;95;8;16;3;2
13.05.2016;07:00;3;131;52;1;27;45;6
13.05.2016;08:00;1;277;236;12;13;4;2
13.05.2016;08:00;3;225;69;5;60;72;17
13.05.2016;09:00;1;299;248;14;10;2;1
13.05.2016;09:00;3;253;97;7;59;65;24
13.05.2016;10:00;1;304;237;12;8;1;5
13.05.2016;10:00;3;239;134;16;35;43;10
13.05.2016;11:00;1;393;349;15;19;3;1
13.05.2016;11:00;3;260;158;13;31;46;11
13.05.2016;12:00;1;445;387;21;27;3;1
13.05.2016;12:00;3;215;129;10;28;41;7
13.05.2016;13:00;1;449;406;19;16;4;2
13.05.2016;13:00;3;262;164;10;39;36;13
13.05.2016;14:00;1;439;395;13;16;2;4
13.05.2016;14:00;3;260;176;11;30;38;5
13.05.2016;15:00;1;448;398;14;19;6;3
13.05.2016;15:00;3;341;192;13;50;70;14
13.05.2016;16:00;1;509;457;9;26;8;5
13.05.2016;16:00;3;303;140;4;62;78;13
13.05.2016;17:00;1;555;510;15;20;8;1
13.05.2016;17:00;3;302;141;7;59;82;12
13.05.2016;18:00;1;446;405;16;18;5;2
13.05.2016;18:00;3;278;164;6;41;51;15
13.05.2016;19:00;1;421;394;2;13;7;2
13.05.2016;19:00;3;235;157;6;24;39;8
13.05.2016;20:00;1;397;376;6;9;3;2
13.05.2016;20:00;3;205;131;3;25;36;9
13.05.2016;21:00;1;341;322;3;13;2;1
13.05.2016;21:00;3;197;133;3;24;31;6
13.05.2016;22:00;1;294;280;2;7;4;1
13.05.2016;22:00;3;166;114;2;18;26;5
13.05.2016;23:00;1;242;229;2;7;3;1
13.05.2016;23:00;3;155;106;1;18;25;5
13.05.2016;24:00;1;234;222;1;11;0;0
13.05.2016;24:00;3;177;132;4;19;17;5
14.05.2016;01:00;1;231;218;3;7;1;2
14.05.2016;01:00;3;189;161;4;8;11;5
14.05.2016;02:00;1;178;175;0;1;1;0
14.05.2016;02:00;3;190;174;3;1;8;2
14.05.2016;03:00;1;155;147;0;7;1;0
14.05.2016;03:00;3;160;140;2;5;8;3
14.05.2016;04:00;1;107;104;0;2;0;1
14.05.2016;04:00;3;125;121;0;1;3;0
14.05.2016;05:00;1;46;43;2;1;0;0
14.05.2016;05:00;3;63;58;0;2;3;0
14.05.2016;06:00;1;26;20;5;1;0;0
14.05.2016;06:00;3;37;33;1;0;3;0
14.05.2016;07:00;1;53;41;3;7;1;1
14.05.2016;07:00;3;51;25;2;7;13;4
14.05.2016;08:00;1;81;65;2;10;2;2
14.05.2016;08:00;3;66;31;1;8;22;4
14.05.2016;09:00;1;106;86;1;14;3;2
14.05.2016;09:00;3;79;44;2;11;18;4
14.05.2016;10:00;1;198;177;6;9;5;1
14.05.2016;10:00;3;118;75;0;15;20;8
14.05.2016;11:00;1;473;436;10;24;2;1
14.05.2016;11:00;3;226;170;3;18;27;8
14.05.2016;12:00;1;424;399;6;15;3;1
14.05.2016;12:00;3;191;131;5;23;23;9
14.05.2016;13:00;1;451;428;5;14;3;1
14.05.2016;13:00;3;211;149;3;25;25;9
14.05.2016;14:00;1;488;470;6;7;4;1
14.05.2016;14:00;3;222;152;6;20;34;9
14.05.2016;15:00;1;487;465;5;10;4;2
14.05.2016;15:00;3;193;127;5;17;36;8
14.05.2016;16:00;1;446;422;5;11;5;1
14.05.2016;16:00;3;197;130;4;20;30;13
14.05.2016;17:00;1;395;375;7;8;3;1
14.05.2016;17:00;3;205;140;4;19;32;10
14.05.2016;18:00;1;371;349;7;9;3;2
14.05.2016;18:00;3;189;133;3;17;26;10
14.05.2016;19:00;1;331;313;3;10;2;1
14.05.2016;19:00;3;163;117;3;10;27;6
14.05.2016;20:00;1;339;319;3;8;4;3
14.05.2016;20:00;3;184;143;2;17;16;6
14.05.2016;21:00;1;291;283;0;4;2;1
14.05.2016;21:00;3;151;103;2;10;29;6
14.05.2016;22:00;1;235;227;2;4;1;1
14.05.2016;22:00;3;140;100;0;18;18;4
14.05.2016;23:00;1;237;226;1;7;1;1
14.05.2016;23:00;3;145;111;1;10;19;4
14.05.2016;24:00;1;268;258;1;5;3;1
14.05.2016;24:00;3;200;159;6;11;21;3
15.05.2016;01:00;1;325;313;2;5;3;2
15.05.2016;01:00;3;254;224;2;10;12;4
15.05.2016;02:00;1;267;265;0;2;0;0
15.05.2016;02:00;3;210;191;1;4;12;2
15.05.2016;03:00;1;271;257;1;8;3;1
15.05.2016;03:00;3;248;225;2;4;13;1
15.05.2016;04:00;1;184;181;0;3;0;0
15.05.2016;04:00;3;178;171;2;1;3;0
15.05.2016;05:00;1;77;74;0;2;1;0
15.05.2016;05:00;3;88;81;0;3;4;0
15.05.2016;06:00;1;37;36;1;0;0;0
15.05.2016;06:00;3;39;35;0;1;3;0
15.05.2016;07:00;1;23;20;1;2;0;0
15.05.2016;07:00;3;39;26;0;2;10;1
15.05.2016;08:00;1;48;41;2;4;1;0
15.05.2016;08:00;3;42;23;0;3;13;3
15.05.2016;09:00;1;57;50;0;4;2;1
15.05.2016;09:00;3;46;18;5;6;14;3
15.05.2016;10:00;1;87;78;1;7;0;1
15.05.2016;10:00;3;62;38;0;8;13;3
15.05.2016;11:00;1;192;178;4;5;4;1
15.05.2016;11:00;3;99;70;1;5;20;3
15.05.2016;12:00;1;329;320;2;6;0;1
15.05.2016;12:00;3;140;100;4;9;23;4
15.05.2016;13:00;1;402;390;3;6;2;1
15.05.2016;13:00;3;166;127;2;10;23;4
15.05.2016;14:00;1;423;408;4;6;3;1
15.05.2016;14:00;3;177;132;1;14;26;4
15.05.2016;15:00;1;435;424;3;6;0;1
15.05.2016;15:00;3;178;137;2;12;23;3
15.05.2016;16:00;1;437;420;5;9;2;1
15.05.2016;16:00;3;203;160;0;13;25;5
15.05.2016;17:00;1;381;368;3;7;1;1
15.05.2016;17:00;3;161;122;1;11;24;3
15.05.2016;18:00;1;412;396;2;9;4;0
15.05.2016;18:00;3;161;119;3;8;26;5
15.05.2016;19:00;1;434;420;4;5;3;1
15.05.2016;19:00;3;194;147;3;12;26;6
15.05.2016;20:00;1;392;382;1;5;3;0
15.05.2016;20:00;3;159;119;1;9;25;5
15.05.2016;21:00;1;385;373;1;6;4;1
15.05.2016;21:00;3;143;101;4;11;23;4
15.05.2016;22:00;1;303;290;5;4;3;1
15.05.2016;22:00;3;123;88;1;12;18;4
15.05.2016;23:00;1;248;242;1;3;0;1
15.05.2016;23:00;3;129;98;1;5;22;3
15.05.2016;24:00;1;189;181;0;5;3;0
15.05.2016;24:00;3;105;74;0;7;20;4
16.05.2016;01:00;1;148;143;0;3;1;1
16.05.2016;01:00;3;97;85;3;0;7;2
16.05.2016;02:00;1;92;92;0;0;0;0
16.05.2016;02:00;3;79;77;1;0;1;0
16.05.2016;03:00;1;98;98;0;0;0;0
16.05.2016;03:00;3;81;81;0;0;0;0
16.05.2016;04:00;1;52;31;0;0;0;0
16.05.2016;04:00;3;56;52;0;1;3;0
16.05.2016;05:00;1;19;3;0;0;0;0
16.05.2016;05:00;3;33;28;1;0;4;0
16.05.2016;06:00;1;2;2;0;0;0;0
16.05.2016;06:00;3;30;23;0;1;6;0
16.05.2016;07:00;1;7;7;0;0;0;0
16.05.2016;07:00;3;32;18;1;4;8;1
16.05.2016;08:00;1;51;23;0;0;0;0
16.05.2016;08:00;3;55;32;1;4;15;3
16.05.2016;09:00;1;89;16;0;0;0;0
16.05.2016;09:00;3;61;34;1;6;16;4
16.05.2016;10:00;1;61;23;0;1;0;0
16.05.2016;10:00;3;78;51;1;8;15;3
16.05.2016;11:00;1;171;111;3;0;2;1
16.05.2016;11:00;3;118;88;2;5;19;4
16.05.2016;12:00;1;196;171;1;3;1;1
16.05.2016;12:00;3;155;119;3;6;22;5
16.05.2016;13:00;1;235;203;4;4;1;2
16.05.2016;13:00;3;208;165;0;14;22;6
16.05.2016;14:00;1;152;122;2;2;0;7
16.05.2016;14:00;3;223;185;1;11;21;4
16.05.2016;15:00;1;158;123;0;3;2;7
16.05.2016;15:00;3;205;160;2;12;25;5
16.05.2016;16:00;1;190;168;5;8;0;0
16.05.2016;16:00;3;247;201;3;14;25;4
16.05.2016;17:00;1;345;312;5;5;1;0
16.05.2016;17:00;3;252;196;4;15;30;6
16.05.2016;18:00;1;263;226;3;4;1;5
16.05.2016;18:00;3;252;205;5;12;25;5
16.05.2016;19:00;1;228;175;2;3;1;7
16.05.2016;19:00;3;222;173;1;16;26;5
16.05.2016;20:00;1;174;126;3;1;0;6
16.05.2016;20:00;3;183;138;0;11;30;4
16.05.2016;21:00;1;174;142;2;4;1;3
16.05.2016;21:00;3;222;174;3;13;28;4
16.05.2016;22:00;1;144;124;1;3;1;4
16.05.2016;22:00;3;216;172;1;15;24;4
16.05.2016;23:00;1;202;178;3;3;0;5
16.05.2016;23:00;3;194;160;3;9;18;4
16.05.2016;24:00;1;218;186;3;4;2;0
16.05.2016;24:00;3;242;212;3;8;16;3
17.05.2016;01:00;1;200;155;3;2;2;2
17.05.2016;01:00;3;261;236;9;3;10;3
17.05.2016;02:00;1;137;111;0;1;0;6
17.05.2016;02:00;3;229;214;2;5;7;1
17.05.2016;03:00;1;152;144;2;2;1;1
17.05.2016;03:00;3;233;217;0;2;12;2
17.05.2016;04:00;1;104;68;2;0;3;4
17.05.2016;04:00;3;178;171;1;0;4;2
17.05.2016;05:00;1;89;40;1;0;2;2
17.05.2016;05:00;3;83;74;3;1;5;0
17.05.2016;06:00;1;61;33;0;0;0;2
17.05.2016;06:00;3;38;31;1;0;5;0
17.05.2016;07:00;1;72;42;3;0;1;1
17.05.2016;07:00;3;86;70;1;4;10;1
17.05.2016;08:00;1;30;6;0;0;0;2
17.05.2016;08:00;3;11;9;1;1;0;0
17.05.2016;09:00;1;33;7;1;0;0;0
17.05.2016;09:00;3;4;2;0;0;0;0
17.05.2016;10:00;1;25;1;0;0;0;0
17.05.2016;10:00;3;2;2;0;0;0;0
17.05.2016;11:00;1;36;5;0;0;0;0
17.05.2016;11:00;3;0;0;0;0;0;0
17.05.2016;12:00;1;35;1;0;0;0;0
17.05.2016;12:00;3;1;;;;;
17.05.2016;13:00;1;7;;;;;
17.05.2016;13:00;3;1;1;0;0;0;0
17.05.2016;14:00;1;0;0;0;0;0;0
17.05.2016;14:00;3;3;3;0;0;0;0
17.05.2016;15:00;1;2;2;0;0;0;0
17.05.2016;15:00;3;2;2;0;0;0;0
17.05.2016;16:00;1;324;285;4;10;24;1
17.05.2016;16:00;3;209;137;3;26;36;7
17.05.2016;17:00;1;445;423;8;3;10;1
17.05.2016;17:00;3;236;171;4;12;40;9
17.05.2016;18:00;1;460;440;11;3;5;1
17.05.2016;18:00;3;276;218;11;20;24;3
17.05.2016;19:00;1;501;485;6;5;3;1
17.05.2016;19:00;3;302;243;2;21;28;6
17.05.2016;20:00;1;468;441;8;8;8;1
17.05.2016;20:00;3;267;216;6;12;26;6
17.05.2016;21:00;1;452;433;7;6;5;1
17.05.2016;21:00;3;260;204;7;21;23;4
17.05.2016;22:00;1;405;392;6;1;5;1
17.05.2016;22:00;3;244;196;5;14;25;4
17.05.2016;23:00;1;320;309;2;5;4;0
17.05.2016;23:00;3;215;181;2;11;16;4
17.05.2016;24:00;1;299;281;3;3;10;1
17.05.2016;24:00;3;185;151;2;8;19;4
18.05.2016;01:00;1;173;164;1;3;4;1
18.05.2016;01:00;3;166;152;1;3;8;2
18.05.2016;02:00;1;111;109;1;0;1;0
18.05.2016;02:00;3;148;145;1;0;2;0
18.05.2016;03:00;1;81;80;1;0;0;0
18.05.2016;03:00;3;122;121;1;0;0;0
18.05.2016;04:00;1;77;77;0;0;0;0
18.05.2016;04:00;3;99;98;0;0;1;0
18.05.2016;05:00;1;46;43;1;2;0;0
18.05.2016;05:00;3;58;51;1;1;5;0
18.05.2016;06:00;1;53;40;6;6;1;0
18.05.2016;06:00;3;45;33;0;6;5;1
18.05.2016;07:00;1;216;171;6;22;12;5
18.05.2016;07:00;3;129;49;0;30;45;5
18.05.2016;08:00;1;418;342;23;34;15;4
18.05.2016;08:00;3;191;53;6;56;55;20
18.05.2016;09:00;1;446;373;29;27;14;3
18.05.2016;09:00;3;240;82;2;58;78;19
18.05.2016;10:00;1;411;351;21;22;15;2
18.05.2016;10:00;3;217;116;6;34;46;15
18.05.2016;11:00;1;440;384;24;26;3;3
18.05.2016;11:00;3;230;131;9;28;49;12
18.05.2016;12:00;1;462;399;23;27;11;2
18.05.2016;12:00;3;207;118;7;32;39;9
18.05.2016;13:00;1;437;389;19;14;13;1
18.05.2016;13:00;3;248;159;10;28;39;12
18.05.2016;14:00;1;426;365;21;22;14;3
18.05.2016;14:00;3;215;128;7;28;43;9
18.05.2016;15:00;1;489;429;27;21;8;2
18.05.2016;15:00;3;275;131;12;43;70;16
18.05.2016;16:00;1;453;385;18;28;16;5
18.05.2016;16:00;3;248;112;6;58;56;14
18.05.2016;17:00;1;525;472;15;12;24;2
18.05.2016;17:00;3;294;147;5;58;65;17
18.05.2016;18:00;1;422;385;4;16;12;4
18.05.2016;18:00;3;226;126;2;38;44;16
18.05.2016;19:00;1;389;358;12;6;11;2
18.05.2016;19:00;3;180;112;2;13;43;10
18.05.2016;20:00;1;306;289;2;5;8;2
18.05.2016;20:00;3;178;109;2;23;35;8
18.05.2016;21:00;1;304;286;4;5;7;2
18.05.2016;21:00;3;152;98;0;14;35;5
18.05.2016;22:00;1;189;170;3;6;8;2
18.05.2016;22:00;3;140;91;2;18;23;6
18.05.2016;23:00;1;158;147;1;4;4;2
18.05.2016;23:00;3;95;54;1;12;23;5
18.05.2016;24:00;1;117;105;1;4;5;2
18.05.2016;24:00;3;83;44;0;16;19;4
19.05.2016;01:00;1;40;33;1;2;2;2
19.05.2016;01:00;3;59;35;0;5;12;6
19.05.2016;02:00;1;18;17;0;0;1;0
19.05.2016;02:00;3;30;29;0;0;1;0
19.05.2016;03:00;1;15;15;0;0;0;0
19.05.2016;03:00;3;27;26;1;0;0;0
19.05.2016;04:00;1;17;14;2;1;0;0
19.05.2016;04:00;3;19;17;0;0;2;0
19.05.2016;05:00;1;18;13;1;3;1;0
19.05.2016;05:00;3;26;21;0;1;4;0
19.05.2016;06:00;1;31;21;3;4;3;0
19.05.2016;06:00;3;30;15;0;2;11;2
19.05.2016;07:00;1;209;163;8;16;16;5
19.05.2016;07:00;3;119;41;2;26;44;6
19.05.2016;08:00;1;400;333;22;25;14;6
19.05.2016;08:00;3;202;61;5;50;71;14
19.05.2016;09:00;1;479;407;25;28;14;5
19.05.2016;09:00;3;253;104;3;58;60;27
19.05.2016;10:00;1;445;380;24;26;11;4
19.05.2016;10:00;3;245;131;13;46;39;14
19.05.2016;11:00;1;435;371;24;28;11;1
19.05.2016;11:00;3;236;148;6;29;40;12
19.05.2016;12:00;1;480;424;31;14;8;0
19.05.2016;12:00;3;233;141;10;23;44;15
19.05.2016;13:00;1;445;394;24;16;9;1
19.05.2016;13:00;3;240;152;11;31;38;8
19.05.2016;14:00;1;481;424;23;17;13;4
19.05.2016;14:00;3;221;129;6;39;38;8
19.05.2016;15:00;1;501;434;26;17;20;3
19.05.2016;15:00;3;256;129;10;38;59;20
19.05.2016;16:00;1;523;454;23;24;18;4
19.05.2016;16:00;3;259;111;6;58;63;16
19.05.2016;17:00;1;570;522;10;18;16;4
19.05.2016;17:00;3;268;125;2;51;70;17
19.05.2016;18:00;1;455;413;9;13;17;3
19.05.2016;18:00;3;231;129;2;38;47;14
19.05.2016;19:00;1;459;429;6;11;12;1
19.05.2016;19:00;3;210;132;3;25;40;10
19.05.2016;20:00;1;349;321;9;5;11;3
19.05.2016;20:00;3;172;106;1;21;36;8
19.05.2016;21:00;1;311;288;4;7;10;1
19.05.2016;21:00;3;176;117;3;13;36;7
19.05.2016;22:00;1;231;213;4;5;6;2
19.05.2016;22:00;3;144;94;0;18;29;3
19.05.2016;23:00;1;190;177;1;5;6;1
19.05.2016;23:00;3;104;62;0;16;20;6
19.05.2016;24:00;1;120;111;0;3;5;1
19.05.2016;24:00;3;101;65;0;9;23;4
20.05.2016;01:00;1;67;58;1;3;4;1
20.05.2016;01:00;3;67;44;0;4;12;7
20.05.2016;02:00;1;39;39;0;0;0;0
20.05.2016;02:00;3;43;40;0;0;3;0
20.05.2016;03:00;1;27;27;0;0;0;0
20.05.2016;03:00;3;40;39;0;0;1;0
20.05.2016;04:00;1;17;17;0;0;0;0
20.05.2016;04:00;3;29;27;0;0;2;0
20.05.2016;05:00;1;14;13;0;1;0;0
20.05.2016;05:00;3;20;16;0;1;3;0
20.05.2016;06:00;1;28;16;4;6;2;0
20.05.2016;06:00;3;32;14;0;8;9;1
20.05.2016;07:00;1;204;151;10;20;17;6
20.05.2016;07:00;3;126;50;1;20;50;5
20.05.2016;08:00;1;377;309;15;30;18;5
20.05.2016;08:00;3;216;65;6;47;79;15
20.05.2016;09:00;1;500;429;29;30;8;4
20.05.2016;09:00;3;264;99;6;61;77;20
20.05.2016;10:00;1;397;332;29;24;11;1
20.05.2016;10:00;3;230;113;10;50;44;13
20.05.2016;11:00;1;443;392;25;15;9;1
20.05.2016;11:00;3;213;117;10;36;40;10
20.05.2016;12:00;1;458;406;17;24;8;2
20.05.2016;12:00;3;238;148;11;28;40;11
20.05.2016;13:00;1;486;443;22;14;6;1
20.05.2016;13:00;3;229;130;9;33;42;15
20.05.2016;14:00;1;483;425;25;21;9;2
20.05.2016;14:00;3;260;165;11;30;42;11
20.05.2016;15:00;1;509;451;28;20;7;3
20.05.2016;15:00;3;287;154;5;36;72;20
20.05.2016;16:00;1;522;461;15;20;20;6
20.05.2016;16:00;3;313;142;11;51;92;17
20.05.2016;17:00;1;564;515;15;19;12;2
20.05.2016;17:00;3;301;149;4;50;80;17
20.05.2016;18:00;1;528;483;17;16;10;2
20.05.2016;18:00;3;309;194;5;30;61;18
20.05.2016;19:00;1;464;428;15;11;7;3
20.05.2016;19:00;3;228;155;3;26;36;8
20.05.2016;20:00;1;356;338;2;6;9;1
20.05.2016;20:00;3;180;109;1;17;45;8
20.05.2016;21:00;1;290;266;8;6;7;2
20.05.2016;21:00;3;144;91;2;17;28;6
20.05.2016;22:00;1;263;244;0;7;9;2
20.05.2016;22:00;3;142;97;0;15;24;6
20.05.2016;23:00;1;208;191;4;5;7;1
20.05.2016;23:00;3;139;94;3;15;23;4
20.05.2016;24:00;1;237;224;2;5;6;0
20.05.2016;24:00;3;145;108;2;15;16;4
21.05.2016;01:00;1;182;172;2;4;2;2
21.05.2016;01:00;3;157;126;0;8;15;7
21.05.2016;02:00;1;155;152;0;3;0;0
21.05.2016;02:00;3;159;143;1;6;7;2
21.05.2016;03:00;1;161;156;0;4;1;0
21.05.2016;03:00;3;196;178;0;5;10;3
21.05.2016;04:00;1;89;86;1;0;0;1
21.05.2016;04:00;3;115;109;1;2;3;0
21.05.2016;05:00;1;35;33;1;1;0;0
21.05.2016;05:00;3;34;31;0;0;3;0
21.05.2016;06:00;1;23;19;2;2;0;0
21.05.2016;06:00;3;22;20;0;0;2;0
21.05.2016;07:00;1;42;29;6;3;3;1
21.05.2016;07:00;3;37;13;1;7;12;4
21.05.2016;08:00;1;68;46;6;8;6;2
21.05.2016;08:00;3;67;28;1;10;24;4
21.05.2016;09:00;1;113;89;3;11;9;1
21.05.2016;09:00;3;84;41;2;12;24;5
21.05.2016;10:00;1;204;184;8;5;5;2
21.05.2016;10:00;3;100;50;4;14;23;8
21.05.2016;11:00;1;339;311;7;9;10;2
21.05.2016;11:00;3;126;71;5;14;29;7
21.05.2016;12:00;1;403;382;3;8;9;1
21.05.2016;12:00;3;183;120;5;13;35;10
21.05.2016;13:00;1;465;440;6;6;10;2
21.05.2016;13:00;3;230;161;9;18;34;8
21.05.2016;14:00;1;487;465;12;5;4;1
21.05.2016;14:00;3;226;158;6;24;29;9
21.05.2016;15:00;1;471;445;17;4;5;0
21.05.2016;15:00;3;240;164;2;20;42;11
21.05.2016;16:00;1;490;463;9;10;6;2
21.05.2016;16:00;3;257;179;8;21;42;7
21.05.2016;17:00;1;433;415;9;5;2;2
21.05.2016;17:00;3;220;158;3;16;34;9
21.05.2016;18:00;1;398;379;6;8;3;2
21.05.2016;18:00;3;176;117;1;19;29;9
21.05.2016;19:00;1;385;365;5;7;6;1
21.05.2016;19:00;3;193;149;2;8;28;6
21.05.2016;20:00;1;282;270;1;3;6;2
21.05.2016;20:00;3;172;126;4;18;17;6
21.05.2016;21:00;1;286;274;0;3;7;2
21.05.2016;21:00;3;145;103;2;12;22;5
21.05.2016;22:00;1;228;215;3;4;5;1
21.05.2016;22:00;3;129;95;2;13;15;4
21.05.2016;23:00;1;212;204;0;6;1;1
21.05.2016;23:00;3;158;121;3;12;18;4
21.05.2016;24:00;1;305;295;4;3;2;1
21.05.2016;24:00;3;178;139;3;17;14;5
22.05.2016;01:00;1;312;304;1;3;3;1
22.05.2016;01:00;3;229;201;4;8;12;4
22.05.2016;02:00;1;216;211;1;2;2;0
22.05.2016;02:00;3;192;172;2;9;7;2
22.05.2016;03:00;1;238;225;1;7;3;1
22.05.2016;03:00;3;183;166;0;5;10;2
22.05.2016;04:00;1;145;141;1;2;1;0
22.05.2016;04:00;3;141;136;1;0;4;0
22.05.2016;05:00;1;52;50;1;1;0;0
22.05.2016;05:00;3;82;74;0;3;5;0
22.05.2016;06:00;1;22;21;1;0;0;0
22.05.2016;06:00;3;31;27;0;0;4;0
22.05.2016;07:00;1;26;24;1;0;1;0
22.05.2016;07:00;3;41;25;2;4;9;1
22.05.2016;08:00;1;36;28;1;2;5;0
22.05.2016;08:00;3;38;16;1;4;14;3
22.05.2016;09:00;1;47;40;3;1;3;0
22.05.2016;09:00;3;62;27;1;8;22;4
22.05.2016;10:00;1;98;93;0;2;2;1
22.05.2016;10:00;3;77;43;1;9;21;3
22.05.2016;11:00;1;150;139;2;3;5;1
22.05.2016;11:00;3;100;61;1;11;23;3
22.05.2016;12:00;1;230;218;1;4;6;1
22.05.2016;12:00;3;134;87;0;12;31;4
22.05.2016;13:00;1;330;315;7;4;3;1
22.05.2016;13:00;3;154;105;0;14;28;4
22.05.2016;14:00;1;398;385;1;4;6;1
22.05.2016;14:00;3;158;106;0;11;36;4
22.05.2016;15:00;1;400;385;5;7;2;0
22.05.2016;15:00;3;173;120;4;12;33;4
22.05.2016;16:00;1;439;426;2;5;5;1
22.05.2016;16:00;3;202;149;4;18;27;4
22.05.2016;17:00;1;399;389;2;4;3;0
22.05.2016;17:00;3;215;167;3;12;29;4
22.05.2016;18:00;1;356;340;7;5;3;1
22.05.2016;18:00;3;177;135;0;14;22;6
22.05.2016;19:00;1;376;366;0;5;4;1
22.05.2016;19:00;3;158;115;2;9;26;6
22.05.2016;20:00;1;333;321;2;7;2;1
22.05.2016;20:00;3;148;106;2;8;28;4
22.05.2016;21:00;1;302;294;0;5;3;0
22.05.2016;21:00;3;150;111;0;10;24;4
22.05.2016;22:00;1;218;211;0;4;3;0
22.05.2016;22:00;3;117;81;2;10;20;4
22.05.2016;23:00;1;149;144;0;2;3;0
22.05.2016;23:00;3;92;62;1;7;18;4
22.05.2016;24:00;1;115;105;2;3;3;2
22.05.2016;24:00;3;72;43;1;8;17;3
23.05.2016;01:00;1;49;44;0;2;2;1
23.05.2016;01:00;3;45;35;0;1;7;2
23.05.2016;02:00;1;20;20;0;0;0;0
23.05.2016;02:00;3;25;23;0;0;2;0
23.05.2016;03:00;1;7;7;0;0;0;0
23.05.2016;03:00;3;12;11;0;0;1;0
23.05.2016;04:00;1;12;12;0;0;0;0
23.05.2016;04:00;3;12;9;0;1;2;0
23.05.2016;05:00;1;15;15;0;0;0;0
23.05.2016;05:00;3;15;11;0;1;3;0
23.05.2016;06:00;1;35;23;7;3;0;2
23.05.2016;06:00;3;39;22;0;6;11;0
23.05.2016;07:00;1;209;150;11;26;18;4
23.05.2016;07:00;3;113;38;2;18;48;7
23.05.2016;08:00;1;403;335;21;29;13;5
23.05.2016;08:00;3;210;66;5;45;81;13
23.05.2016;09:00;1;490;410;25;37;16;2
23.05.2016;09:00;3;271;97;9;70;78;17
23.05.2016;10:00;1;448;380;17;33;13;5
23.05.2016;10:00;3;220;99;16;43;46;16
23.05.2016;11:00;1;447;365;44;23;11;4
